Fluid_lvl_tank102;Pressure_tank103;Pump_speed;Flowmeter;Tank102_set;Pressure_set;Flow_set;Fluid_lvl_tank101_IO_link;Fluid_lvl_tank102_IO_link;Fluid_lvl_MAX_tank101;Fluid_lvl_MIN_tank101;V101;V102;V103;V104;V106;V107;V108;V109;V112;Cycle_nuber;EStop;Work;State
95.07211;7.397102;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
94.56731;7.397102;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
94.56731;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
93.89423;7.1420293;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
93.89423;7.1420293;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
93.55769;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
93.05289;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
92.88461;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
92.54808;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
92.21154;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
92.21154;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
91.875;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
91.37019;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
91.20193;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
91.03365;7.397102;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
90.69711;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
90.19231;7.397102;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
90.02404;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
89.85577;7.397102;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
89.51923;7.397102;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
89.18269;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
89.01443;7.397102;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
88.67789;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
88.50961;7.397102;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
88.34135;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
88.17308;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
87.5;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
87.33173;7.1420293;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
86.99519;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
86.65865;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
86.65865;7.397102;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
86.32211;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
85.81731;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
85.81731;7.397102;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
85.48077;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
85.3125;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
84.80769;7.652174;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
84.47115;7.397102;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
84.30289;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
83.96635;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
83.62981;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
83.46154;7.397102;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
83.29327;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
82.95673;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
82.62019;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
82.62019;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
82.28365;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
82.11539;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
81.61058;7.652174;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
81.44231;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
81.10577;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
80.9375;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
80.60096;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
80.26443;7.652174;0.0;-0.35;0.0;0.0;0.0;105;80;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
79.59135;7.652174;89.01955;-0.15;0.0;0.0;0.0;105;80;0;0;0;0;0;0;0;0;1;0;1;3;0;1;2
79.59135;219.36234;80.49579;0.33;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;196.91595;75.97385;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;168.6029;72.79001;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;157.37971;71.527534;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;153.8087;70.652885;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;151.0029;70.192;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;151.0029;69.910446;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;148.96233;69.74904;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;149.72754;69.95205;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;147.68697;69.63561;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;147.17682;69.72176;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;146.92175;69.76997;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;146.92175;69.73147;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;150.23769;69.73339;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;146.4116;69.59071;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;148.70726;69.697044;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;149.98262;69.82909;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;148.96233;69.713905;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;148.45218;69.68287;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.42308;148.19711;69.777626;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;148.19711;69.66389;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;148.70726;69.584465;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;148.19711;69.62553;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;146.92175;69.47136;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;148.70726;69.52987;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.59135;150.23769;69.55509;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.75961;147.68697;69.574615;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;3;0;1;2
79.75961;149.21739;82.97001;0.44;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.75961;147.43188;88.60001;0.8;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.59135;147.43188;90.12001;0.86;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.59135;147.43188;90.95001;0.88;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;91.74001;0.89;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.75961;147.17682;92.09001;0.89;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;92.63001;0.89;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.75961;147.17682;93.110016;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;93.51002;0.88;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.17682;93.88002;0.9;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;94.05002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.17682;94.18002;0.9;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.43188;94.28002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.17682;94.32002;0.9;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.17682;94.56002;0.9;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.43188;94.64002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.43188;94.64002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.43188;94.74002;0.9;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.43188;94.75002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.43188;94.79002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.43188;94.75002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;94.720024;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;94.70003;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;94.57002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.17682;94.45002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
79.92789;147.17682;94.39002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;3;0;1;3
80.09615;147.17682;100.0;0.81;0.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
80.76923;147.43188;100.0;1.11;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
81.44231;147.43188;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
82.28365;147.43188;100.0;1.24;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
82.62019;147.17682;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
83.79808;147.43188;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
84.13461;147.43188;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
85.14423;147.43188;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
85.64904;147.68697;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
85.64904;147.43188;100.0;1.23;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
86.82693;147.43188;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
87.5;147.43188;100.0;1.21;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
88.34135;147.68697;100.0;1.24;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
88.84615;147.68697;100.0;1.23;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;100.0;1.23;90.0;0.0;0.0;95;90;0;0;1;0;0;0;0;0;0;0;0;3;0;1;4
90.19231;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.17682;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.17682;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.17682;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.17682;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4
89.85577;35.455074;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;3;0;1;5
89.85577;7.9072466;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;3;0;1;5
89.85577;7.652174;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;3;0;1;5
89.85577;7.397102;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;3;0;1;5
89.85577;7.397102;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;1;0;0;0;0;0;0;1;3;0;1;6
89.6875;7.652174;0.0;-0.18;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
89.18269;7.652174;0.0;-0.35;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
89.01443;7.652174;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
88.84615;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
88.34135;7.652174;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
88.17308;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
88.00481;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
87.66827;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
87.66827;7.9072466;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
86.99519;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
86.82693;7.652174;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
86.49039;7.9072466;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
86.32211;8.162319;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
85.98558;8.162319;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
85.64904;8.162319;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
85.64904;8.162319;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
85.3125;8.162319;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
85.14423;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
84.47115;8.162319;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
84.30289;8.162319;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
84.13461;8.162319;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
83.79808;8.162319;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
83.46154;8.417392;0.0;-0.37;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
83.29327;8.417392;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
83.125;8.162319;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
82.62019;8.162319;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
82.45193;8.162319;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;3;0;1;6
81.94711;160.69566;80.99174;0.47;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;201.25218;80.50466;0.17;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
82.11539;202.52754;80.46494;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
82.11539;198.19131;80.1237;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;195.89566;80.283745;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;198.95653;79.986565;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;201.25218;79.654976;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;201.76233;79.814644;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
82.11539;201.25218;79.98298;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
82.11539;193.85509;80.15059;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;196.91595;80.00675;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;198.19131;80.074524;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
82.11539;196.66087;79.83049;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;198.19131;80.02268;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;197.17102;79.7899;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;194.6203;80.14777;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;199.46667;79.78442;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;200.48697;79.78442;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;200.48697;79.952484;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;200.48697;80.09511;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;195.38551;79.69124;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;202.0174;79.82448;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;198.95653;79.748276;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
82.11539;199.97682;79.856224;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;198.95653;79.96452;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;197.93623;79.96452;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;198.70146;79.980995;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;3;0;1;7
81.94711;200.48697;99.79002;0.0;0.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
83.125;200.23189;98.87;1.11;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
83.62981;200.48697;92.67;1.19;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
83.96635;200.23189;87.57;1.11;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
84.63943;200.23189;86.46;1.06;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
85.14423;200.23189;81.52999;1.02;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
85.81731;200.23189;79.049995;0.99;100.0;0.0;0.91;100;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
85.98558;200.23189;77.689995;0.96;100.0;0.0;0.91;100;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
86.65865;200.23189;77.149994;0.94;100.0;0.0;0.91;100;85;0;0;1;0;0;0;0;0;0;0;0;3;0;1;8
86.82693;179.06088;76.35;0.93;100.0;0.0;0.91;100;90;0;0;1;0;0;0;1;0;1;0;0;3;0;1;8
87.66827;176.25508;76.58;0.91;100.0;0.0;0.91;100;90;0;0;1;0;0;0;1;0;1;0;0;3;0;1;8
88.34135;175.74493;76.25;0.93;100.0;0.0;0.91;100;90;0;0;1;0;0;0;1;0;1;0;0;3;0;1;8
88.84615;174.46957;75.93;0.93;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;3;0;1;8
89.18269;172.93913;75.77;0.91;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;3;0;1;8
